,Summer_two_weeks_dpH,Summer_Full_exp_dpH,Winter_two_weeks_dpH,Winter_Full_exp_dpH,Summer_two_weeks_omega,Summer_Full_exp_omega,Winter_two_weeks_omega,Winter_Full_exp_omega
300,0.045490265,0.045490265,0.0,0.027526855,2.0410316,2.0410316,1.4258474,1.5159577
301,0.03883457,0.03883457,0.0,0.021398544,1.9773427,1.9773427,1.4389044,1.5090877
302,0.020572662,0.020572662,0.0,0.018289566,1.8649307,1.8649307,1.45091,1.51117
303,0.022446632,0.022446632,0.0,0.01723957,1.8415388,1.8415388,1.4618763,1.5190221
304,0.040003777,0.040003777,0.0,0.019563675,1.8963374,1.8963374,1.4676694,1.5329412
305,0.04813385,0.04813385,0.0,0.032334328,1.9216398,1.9216398,1.4658021,1.5753611
306,0.062101364,0.062101364,0.0,0.06904459,1.9820782,1.9820782,1.4516411,1.6917912
307,0.0821538,0.0821538,0.0,0.052196503,2.0695627,2.0695627,1.4333929,1.609583
308,0.09289074,0.09289074,0.0,0.055258274,2.1154869,2.1154869,1.4206895,1.6062771
309,0.09882927,0.09882927,0.0,0.059375286,2.1390703,2.1390703,1.4164538,1.616181
310,0.11087465,0.11087465,0.0,0.060422897,2.1929939,2.1929939,1.4130639,1.6160887
311,0.11541128,0.11541128,0.0,0.047708035,2.2110608,2.2110608,1.420662,1.5796143
312,0.11155605,0.11155605,0.0,0.0307374,2.186001,2.186001,1.4502325,1.5527835
313,0.10921526,0.10921526,0.0,0.022750854,2.1702197,2.1702197,1.4750853,1.5515617
314,0.08082676,0.08082676,0.0,0.020136833,2.0389657,2.0389657,1.4903885,1.5585471
315,0.029344082,0.029344082,0.0,0.023718357,1.8168949,1.8168949,1.4969047,1.5778155
316,0.014831543,0.014831543,0.0,0.028628826,1.7499572,1.7499572,1.4921004,1.5899677
317,0.007940292,0.007940292,0.0,0.030099869,1.7167553,1.7167553,1.4793495,1.5815821
318,0.0069937706,0.0069937706,0.0,0.028646946,1.736084,1.736084,1.4664906,1.5628556
319,0.0056171417,0.0056171417,0.0,0.02711296,1.7736267,1.7736267,1.4584605,1.5490514
320,0.004296303,0.004296303,0.0,0.027039051,1.8146755,1.8146755,1.4525968,1.5425931
321,0.004219055,0.004219055,0.0,0.030404568,1.8347365,1.8347365,1.4489697,1.5502855
322,0.0055508614,0.0055508614,0.0,0.04185009,1.8474531,1.8474531,1.4473467,1.5883517
323,0.008783817,0.008783817,0.0,0.03930235,1.8635378,1.8635378,1.4509754,1.5834087
324,0.016806126,0.016806126,0.0,0.028714657,1.902655,1.902655,1.4611712,1.5574422
325,0.027622223,0.027622223,0.0,0.02148199,1.9465342,1.9465342,1.4720272,1.5440017
326,0.027803898,0.027803898,0.0,0.014204979,1.9311223,1.9311223,1.4908615,1.5386614
327,0.019626617,0.019626617,0.0,0.010317802,1.8768762,1.8768762,1.5157809,1.5509033
328,0.012917519,0.012917519,0.0,0.009932041,1.834014,1.834014,1.5298934,1.5639797
329,0.01673317,0.01673317,0.0,0.013036728,1.8508774,1.8508774,1.5325127,1.5774674
330,0.02976656,0.02976656,0.0,0.019609451,1.9262191,1.9262191,1.5271488,1.5950094
331,0.037347794,0.037347794,0.0,0.022535324,1.9710623,1.9710623,1.5116814,1.5891657
332,0.044496536,0.044496536,0.0,0.021256924,2.0159168,2.0159168,1.494362,1.5665728
333,0.041991234,0.041991234,0.0,0.02120924,2.001057,2.001057,1.4817964,1.5532771
334,0.04814911,0.04814911,0.0,0.022716045,1.9656128,1.9656128,1.4764706,1.552893
335,0.027218819,0.027218819,0.0,0.026046753,1.8772465,1.8772465,1.474075,1.5618738
336,0.026202679,0.026202679,0.0,0.030082226,1.8761115,1.8761115,1.4740796,1.5759102
337,0.026774883,0.026774883,0.0,0.034835815,1.8816172,1.8816172,1.4760695,1.5947279
338,0.026444912,0.026444912,0.0,0.04043579,1.8828858,1.8828858,1.4786701,1.617444
339,0.024044037,0.024044037,0.0,0.042428493,1.8743925,1.8743925,1.4803609,1.6264305
340,0.019842625,0.019842625,0.0,0.04016018,1.8583778,1.8583778,1.4793749,1.6172205
341,0.014046669,0.014046669,0.0,0.033620358,1.8390312,1.8390312,1.4750391,1.589333
342,0.009524345,0.009524345,0.0,0.026471138,1.8318228,1.8318228,1.465951,1.5547558
343,0.006670952,0.006670952,0.0,0.022206783,1.833418,1.833418,1.4531399,1.5267018
344,0.0051927567,0.0051927567,0.0,0.020993233,1.8356463,1.8356463,1.44066,1.5095549
345,0.004650593,0.004650593,0.0,0.022267818,1.8337513,1.8337513,1.4316115,1.5043575
346,0.005660057,0.005660057,0.0,0.028022766,1.8323597,1.8323597,1.4286122,1.5205346
347,0.018175125,0.018175125,0.0,0.050766468,1.870748,1.870748,1.4315838,1.6028827
348,0.02332306,0.02332306,0.0,0.0311203,1.8890572,1.8890572,1.4360203,1.538978
349,0.028377533,0.028377533,0.0,0.023174286,1.9101087,1.9101087,1.4429575,1.5193049
350,0.04083395,0.04083395,0.0,0.020346642,1.9678859,1.9678859,1.4512644,1.5184603
351,0.031419277,0.031419277,0.0,0.017168999,1.9285938,1.9285938,1.4660975,1.5231537
352,0.013278484,0.013278484,0.0,0.015009403,1.8464175,1.8464175,1.4821466,1.532421
353,0.013153076,0.013153076,0.0,0.015370846,1.8429769,1.8429769,1.4927708,1.5446224
354,0.014717579,0.014717579,0.0,0.019744396,1.8497969,1.8497969,1.4938769,1.5608276
355,0.017504692,0.017504692,0.0,0.024718285,1.8650175,1.8650175,1.4871641,1.5710706
356,0.021054268,0.021054268,0.0,0.024018764,1.8856608,1.8856608,1.4741583,1.5549666
357,0.022780895,0.022780895,0.0,0.022801876,1.8966416,1.8966416,1.4608237,1.5367975
358,0.028109074,0.028109074,0.0,0.02285862,1.8996558,1.8996558,1.4512693,1.5269728
359,0.0265131,0.0265131,0.0,0.02413416,1.8948059,1.8948059,1.4445895,1.5242786
360,0.024843216,0.024843216,0.0,0.025684834,1.8898335,1.8898335,1.4399182,1.5246043
361,0.023639679,0.023639679,0.0,0.02739954,1.8863276,1.8863276,1.4370594,1.5273877
362,0.022055626,0.022055626,0.0,0.030194283,1.8793265,1.8793265,1.4353913,1.5351156
363,0.02144003,0.02144003,0.0,0.03177023,1.875647,1.875647,1.4330071,1.5379435
364,0.020139694,0.020139694,0.0,0.030628204,1.8682833,1.8682833,1.4291906,1.5299782
365,0.01641798,0.01641798,0.0,0.027338982,1.8505005,1.8505005,1.4228903,1.512177
366,0.011727333,0.011727333,0.0,0.022573471,1.8300877,1.8300877,1.4148904,1.4878622
367,0.008312225,0.008312225,0.0,0.01901865,1.8178192,1.8178192,1.4060851,1.4669827
368,0.006038189,0.006038189,0.0,0.01704359,1.8114573,1.8114573,1.3973541,1.4514993
369,0.005051136,0.005051136,0.0,0.017338276,1.809164,1.809164,1.3907405,1.4455937
370,0.004943371,0.004943371,0.0,0.02162695,1.8089889,1.8089889,1.3880135,1.4566089
371,0.006734371,0.006734371,0.0,0.05230236,1.8155303,1.8155303,1.3901502,1.5621542
372,0.019071102,0.019071102,0.0,0.037592888,1.8604892,1.8604892,1.3936304,1.5158566
373,0.021765709,0.021765709,0.0,0.020460129,1.8648673,1.8648673,1.3957086,1.460867
374,0.027210236,0.027210236,0.0,0.019085884,1.8869468,1.8869468,1.4015492,1.4624844
375,0.03876257,0.03876257,0.0,0.017425537,1.9382783,1.9382783,1.4139996,1.4700031
376,0.042909622,0.042909622,0.0,0.015292168,1.9598645,1.9598645,1.4303154,1.4798783
377,0.0416317,0.0416317,0.0,0.014090061,1.9580308,1.9580308,1.447169,1.4932853
378,0.03826332,0.03826332,0.0,0.0144433975,1.9417019,1.9417019,1.4579487,1.5055627
379,0.042160034,0.042160034,0.0,0.018533707,1.9655586,1.9655586,1.4589705,1.5203686
380,0.048653126,0.048653126,0.0,0.023650646,2.0079782,2.0079782,1.4541664,1.5326904
381,0.058909416,0.058909416,0.0,0.023582935,2.0757015,2.0757015,1.4446521,1.5224667
382,0.057246685,0.057246685,0.0,0.022411823,2.064579,2.064579,1.4335456,1.5068778
383,0.05066681,0.05066681,0.0,0.022330284,1.9931017,1.9931017,1.4252334,1.4978958
384,0.034789562,0.034789562,0.0,0.023313522,1.9230126,1.9230126,1.4200773,1.4957619
385,0.02527237,0.02527237,0.0,0.025220871,1.8790132,1.8790132,1.417292,1.4991779
386,0.021339417,0.021339417,0.0,0.028048992,1.859067,1.859067,1.41603,1.5072893
387,0.022575378,0.022575378,0.0,0.03133583,1.8614026,1.8614026,1.4158086,1.5180988
388,0.026887894,0.026887894,0.0,0.035004616,1.8767954,1.8767954,1.4160455,1.5307652
389,0.022292137,0.022292137,0.0,0.035703182,1.854626,1.854626,1.415728,1.5327972
390,0.014688969,0.014688969,0.0,0.032823563,1.8216199,1.8216199,1.4140419,1.5212268
391,0.016015053,0.016015053,0.0,0.029270649,1.8251371,1.8251371,1.411491,1.5065571
392,0.01499176,0.01499176,0.0,0.026241302,1.8216456,1.8216456,1.4085941,1.4933902
393,0.014406681,0.014406681,0.0,0.025716782,1.8223108,1.8223108,1.406047,1.4889599
394,0.017661095,0.017661095,0.0,0.0313344,1.8422322,1.8422322,1.4050773,1.5066366
395,0.020290375,0.020290375,0.0,0.048696518,1.8557731,1.8557731,1.405755,1.5665821
396,0.021351814,0.021351814,0.0,0.042037487,1.8600502,1.8600502,1.4079504,1.5461248
397,0.022223473,0.022223473,0.0,0.023659706,1.8709008,1.8709008,1.4067909,1.4829587
398,0.027761936,0.027761936,0.0,0.01819086,1.9024328,1.9024328,1.4144679,1.4730045
399,0.038775444,0.038775444,0.0,0.014341354,1.9251474,1.9251474,1.4347324,1.4813133
400,0.04930687,0.04930687,0.0,0.011719704,1.9465233,1.9465233,1.4555398,1.4940205
401,0.041177273,0.041177273,0.0,0.010039806,1.9081591,1.9081591,1.4735848,1.5068704
402,0.034484386,0.034484386,0.0,0.01010704,1.8757974,1.8757974,1.4864644,1.5202513
403,0.035417557,0.035417557,0.0,0.012908936,1.8807383,1.8807383,1.4913411,1.5347463
404,0.03909731,0.03909731,0.0,0.019948006,1.9084641,1.9084641,1.4884424,1.5558758
405,0.049911022,0.049911022,0.0,0.018956661,1.9815674,1.9815674,1.4827935,1.5465854
406,0.065868855,0.065868855,0.0,0.016005516,2.0890913,2.0890913,1.4744538,1.5278707
407,0.07774782,0.07774782,0.0,0.015203476,2.0738628,2.0738628,1.4642185,1.5145944
408,0.062146664,0.062146664,0.0,0.016293049,2.0056894,2.0056894,1.4534076,1.507083
409,0.04635048,0.04635048,0.0,0.018216133,1.9371424,1.9371424,1.4453596,1.50518
410,0.018663406,0.018663406,0.0,0.020335674,1.820171,1.820171,1.440668,1.5073867
411,0.021461487,0.021461487,0.0,0.023550987,1.8198987,1.8198987,1.4385518,1.5159734
412,0.028839588,0.028839588,0.0,0.028608799,1.8416847,1.8416847,1.4378911,1.5323892
413,0.03485489,0.03485489,0.0,0.031988144,1.8663292,1.8663292,1.4374933,1.5434928
414,0.046518326,0.046518326,0.0,0.032574177,1.9152946,1.9152946,1.4370123,1.5449916
415,0.060587883,0.060587883,0.0,0.03220749,1.9779109,1.9779109,1.4359928,1.542642
416,0.08196163,0.08196163,0.0,0.030188084,2.07588,2.07588,1.4350394,1.534729
417,0.06215477,0.0987978,0.0,0.028759003,1.9869019,2.151717,1.4341542,1.5289326
418,0.03376627,0.082790375,0.0,0.030850887,1.8704605,2.0817072,1.4334036,1.5352474
419,0.0114274025,0.05014515,0.0,0.0383358,1.7892623,1.9477197,1.4336815,1.561255
420,0.0033226013,0.03297615,0.0,0.049270153,1.7619117,1.8804308,1.43506,1.6010847
421,0.0014023781,0.022733688,0.0,0.038425922,1.7406726,1.8242573,1.4349513,1.5629886
422,0.00022697449,0.029193401,0.0,0.02011633,1.7187332,1.8318024,1.4338361,1.4995527
423,0.00010204315,0.043333054,0.0,0.015229702,1.7163283,1.8873717,1.4449815,1.4948559
424,0.00011873245,0.057121277,0.0,0.011626244,1.7190089,1.9481412,1.4703828,1.508948
425,0.00023555756,0.05641365,0.0,0.00946331,1.7260118,1.9525155,1.4933122,1.5250944
426,0.0013790131,0.035745144,0.0,0.008428574,1.7439216,1.880709,1.5124054,1.5410169
427,0.0021371841,0.0269413,0.0,0.008514404,1.7588624,1.8573879,1.5269939,1.5561581
428,0.0021886826,0.026234627,0.0,0.01101017,1.7652678,1.8591614,1.5333676,1.5713075
429,0.0022096634,0.031331062,0.0,0.017390251,1.7683314,1.8935633,1.5291595,1.5893053
430,0.0023145676,0.045730114,0.0,0.017629147,1.7685413,1.9847145,1.5197574,1.5804006
431,0.0028867722,0.054240704,0.0,0.015070438,1.7682973,1.978948,1.5081939,1.5595478
432,0.0030169487,0.04455185,0.0,0.01421833,1.7640476,1.9323231,1.4969001,1.5449762
433,0.0032262802,0.031212807,0.0,0.015356064,1.7567143,1.8680962,1.4855071,1.5371237
434,0.0027313232,0.029107094,0.0,0.017290115,1.73901,1.84282,1.4771061,1.5350266
435,0.001871109,0.017177582,0.0,0.019219875,1.7298242,1.7890869,1.4713196,1.5355908
436,0.0016326904,0.015922546,0.0,0.020760536,1.730412,1.7856911,1.4672426,1.5365944
437,0.0015664101,0.018482685,0.0,0.02181387,1.72926,1.7948359,1.4638824,1.5366688
438,0.0017142296,0.025382519,0.0,0.0216856,1.7283534,1.8206979,1.4607569,1.5329593
439,0.0020475388,0.04050684,0.0,0.020562172,1.7297106,1.8822066,1.4579687,1.5262337
440,0.0024385452,0.06221962,0.0,0.019390106,1.73359,1.9764847,1.455567,1.5197636
441,0.0026965141,0.08090019,0.0,0.018438816,1.7389749,2.0638752,1.4538451,1.5147659
442,0.0027298927,0.09946251,0.0,0.018608093,1.7439467,2.2037694,1.4527508,1.5141975
443,0.0026369095,0.09054661,0.0,0.020616055,1.7397999,2.1258793,1.4520813,1.5202612
444,0.002448082,0.06955147,0.0,0.032574654,1.7346879,1.980516,1.4521219,1.5611978
445,0.0018348694,0.03667879,0.0,0.039604664,1.7281322,1.8656807,1.453548,1.5875496
446,0.001335144,0.024469852,0.0,0.019814968,1.7191151,1.8089018,1.4536057,1.5191507
447,0.000893116,0.026677132,0.0,0.017079353,1.713519,1.8135633,1.4546852,1.5110722
448,0.0008611679,0.037626266,0.0,0.015013218,1.7137805,1.8580815,1.4618646,1.5115623
449,0.0011324883,0.043970108,0.0,0.013302326,1.720192,1.8900057,1.473745,1.5180393
450,0.0015058517,0.03596258,0.0,0.012377739,1.729211,1.8653232,1.4859737,1.5274662
451,0.0017538071,0.028742313,0.0,0.013309479,1.7362738,1.8424829,1.494811,1.5397118
452,0.0019478798,0.02593708,0.0,0.017128944,1.7408236,1.835159,1.498352,1.5564786
453,0.0021653175,0.025078297,0.0,0.021266937,1.7436777,1.8338088,1.4972445,1.5696663
454,0.0022563934,0.03268099,0.0,0.018869877,1.7444834,1.8651289,1.4944602,1.5584623
455,0.0022187233,0.040228367,0.0,0.016753674,1.7429978,1.8947695,1.4869785,1.5434237
456,0.0020928383,0.034344673,0.0,0.016971588,1.7396113,1.8674141,1.4766808,1.5335073
457,0.0018687248,0.025283337,0.0,0.018412113,1.7301345,1.821609,1.4687738,1.5302032
458,0.0015945435,0.016129494,0.0,0.020246983,1.715581,1.7713956,1.4645314,1.5320292
459,0.0011825562,0.011380672,0.0,0.022956848,1.7150965,1.7540635,1.4617215,1.5383204
460,0.0009999275,0.011087418,0.0,0.02514553,1.7187266,1.75734,1.4601866,1.5441934
461,0.00096416473,0.014419556,0.0,0.028857231,1.7217003,1.7734615,1.4588779,1.555562
462,0.0010032654,0.025737762,0.0,0.031557083,1.7212268,1.8174716,1.4580818,1.5640494
463,0.0010957718,0.048064232,0.0,0.03324747,1.7157027,1.902267,1.4581094,1.5699612
464,0.0013799667,0.05659294,0.0,0.03181553,1.7128173,1.9337139,1.4577175,1.564572
465,0.001625061,0.060154915,0.0,0.027989864,1.7170776,1.9525026,1.4569768,1.5505654
466,0.0017700195,0.060636997,0.0,0.027017117,1.7284914,1.9689832,1.4569787,1.547232
467,0.0019464493,0.06418228,0.0,0.030626297,1.750784,2.0158112,1.4572854,1.5599957
468,0.0020804405,0.074018955,0.0,0.036870956,1.7761694,2.1143596,1.4573897,1.5818511
469,0.0021090508,0.07487106,0.0,0.03067255,1.7912847,2.126012,1.4576248,1.5605329
470,0.0021357536,0.07841301,0.0,0.020252705,1.7807083,2.1191635,1.4571434,1.5243658
471,0.0023236275,0.07657242,0.0,0.01570797,1.7843794,2.1002686,1.4598893,1.5118985
472,0.002445221,0.066348076,0.0,0.013329983,1.8055247,2.0768735,1.4723983,1.5167862
473,0.0026025772,0.04587269,0.0,0.011364937,1.8455639,2.0290706,1.4908586,1.5290748
474,0.0024204254,0.031735897,0.0,0.009754181,1.8543478,1.9775028,1.5103312,1.5434809
475,0.0020241737,0.025571346,0.0,0.009181023,1.8264772,1.9233557,1.5250168,1.5564775
476,0.0019106865,0.019601822,0.0,0.010591507,1.8053455,1.8768755,1.5332273,1.5697384
477,0.001871109,0.01975298,0.0,0.01465559,1.7990856,1.8711537,1.5346199,1.5853628
478,0.0018591881,0.023997784,0.0,0.018369198,1.7965566,1.8860487,1.5316342,1.595348
479,0.0019068718,0.031861782,0.0,0.015933037,1.7954475,1.91744,1.5249194,1.5798388
480,0.001947403,0.057561874,0.0,0.01364851,1.7941765,2.0265782,1.5156053,1.5622927
481,0.0019893646,0.06079817,0.0,0.013682842,1.7892243,2.0351522,1.5039114,1.5503893
482,0.002061367,0.03753519,0.0,0.015234947,1.7843698,1.9288436,1.4935389,1.5450307
483,0.0022187233,0.029868126,0.0,0.017274857,1.7803386,1.891839,1.486589,1.5448422
484,0.0024118423,0.028754234,0.0,0.01868391,1.7752858,1.8810841,1.4822971,1.5476974
485,0.002339363,0.03098917,0.0,0.019751549,1.7698549,1.8848346,1.4791211,1.5499258
486,0.002277851,0.044584274,0.0,0.020637512,1.7664404,1.9383501,1.4766153,1.5519333
487,0.0023884773,0.06291199,0.0,0.022393227,1.7677326,2.0188725,1.4744197,1.5497206
488,0.0024471283,0.044909954,0.0,0.021348476,1.7742683,1.9475565,1.4725604,1.5441862
489,0.002327919,0.031763077,0.0,0.020056248,1.7781698,1.8969493,1.4714203,1.5385758
490,0.002360344,0.027533531,0.0,0.01860857,1.7863902,1.8879762,1.4715409,1.5337635
491,0.0023846626,0.02264452,0.0,0.01839304,1.776876,1.8481721,1.4722675,1.5337845
492,0.0022673607,0.022862911,0.0,0.021660805,1.7752632,1.8484421,1.472921,1.5456222
493,0.002155304,0.023615837,0.0,0.04108286,1.7725421,1.8508366,1.4730457,1.6137751
494,0.0020809174,0.023842812,0.0,0.042408943,1.7674834,1.8475155,1.4732577,1.6191839
495,0.0020542145,0.024983883,0.0,0.021169186,1.7640451,1.8512722,1.4723564,1.5433645
496,0.0018568039,0.022428513,0.0,0.016459942,1.7639693,1.8455871,1.4714179,1.5263448
497,0.0018320084,0.02234459,0.0,0.014472485,1.7613353,1.8425994,1.4762677,1.5246272
498,0.0018348694,0.018702507,0.0,0.013066769,1.7499393,1.816102,1.4842612,1.5280834
499,0.0017752647,0.011719704,0.0,0.012318611,1.7396525,1.7781671,1.492499,1.5339943
500,0.0016674995,0.007299423,0.0,0.012912273,1.7330507,1.7546878,1.4995542,1.5432553
501,0.0014767647,0.0071344376,0.0,0.015729904,1.7322292,1.7539583,1.5031892,1.5566839
502,0.001355648,0.009004116,0.0,0.022165298,1.7321059,1.7615331,1.5025778,1.5784001
503,0.0013313293,0.015593529,0.0,0.021219254,1.7322222,1.7874751,1.5000108,1.5724144
504,0.0013747215,0.018676758,0.0,0.018248558,1.7300973,1.7972564,1.4935716,1.5554218
505,0.0014004707,0.01209259,0.0,0.017020226,1.7269255,1.768075,1.4864565,1.5438232
506,0.0015053749,0.008415222,0.0,0.017372608,1.7253734,1.751845,1.4809313,1.5393076
507,0.0016551018,0.007516384,0.0,0.018464088,1.7258598,1.7483009,1.4774624,1.5394353
508,0.0014977455,0.006530285,0.0,0.01964283,1.7302858,1.749587,1.4755031,1.5434822
509,0.0015711784,0.007414341,0.0,0.021133423,1.7320436,1.7544972,1.474514,1.5501295
510,0.001593113,0.010127068,0.0,0.022292614,1.7322407,1.7651243,1.4741273,1.5557585
511,0.0016064644,0.025638103,0.0,0.023097515,1.7332367,1.8275995,1.4744881,1.5604225
512,0.0016684532,0.04341793,0.0,0.024963379,1.7312533,1.8980459,1.4753603,1.5595521
513,0.0016903877,0.021612644,0.0,0.023570538,1.7312275,1.808897,1.4766856,1.5561336
514,0.0016479492,0.0108857155,0.0,0.022138119,1.7298751,1.7654461,1.4787799,1.553391
515,0.0016598701,0.010601044,0.0,0.021498203,1.7309552,1.7653915,1.4813439,1.5538688
516,0.0016665459,0.011265278,0.0,0.024023533,1.7336235,1.7719332,1.4837599,1.5651402
517,0.0016355515,0.013544083,0.0,0.032500744,1.7388314,1.7911495,1.4849523,1.5961275
518,0.0014629364,0.016719818,0.0,0.05188608,1.7421507,1.8151029,1.484746,1.6663433
519,0.000957489,0.021463394,0.0,0.026150227,1.7172903,1.8205547,1.4819309,1.5706391
520,0.0007677078,0.023695946,0.0,0.01930809,1.6847583,1.7982335,1.4771829,1.5420169
521,0.0003156662,0.03552103,0.0,0.01627922,1.6764816,1.8116989,1.4736711,1.528062
522,0.0003566742,0.043391705,0.0,0.014559269,1.6706752,1.8367344,1.4768133,1.5254761
523,0.00036001205,0.046762466,0.0,0.013637543,1.6651875,1.844462,1.4823991,1.5280981
524,0.00032281876,0.041600227,0.0,0.013557434,1.6568767,1.8147168,1.4876747,1.5332488
525,0.00031852722,0.03903866,0.0,0.0150847435,1.6513181,1.7984697,1.4917479,1.542654
526,0.00037384033,0.044569492,0.0,0.019392014,1.6553321,1.8246299,1.4929914,1.5587491
527,0.00039577484,0.06056738,0.0,0.023669243,1.6566607,1.8912382,1.4920168,1.5725666
528,0.000415802,0.091787815,0.0,0.02167511,1.6574631,2.0254786,1.4890901,1.5625747
529,0.00044488907,0.06795883,0.0,0.018829823,1.6564412,1.9218518,1.4844986,1.5479802
530,0.00041866302,0.028781414,0.0,0.018278122,1.6374582,1.7432866,1.4805474,1.5419902
531,0.00070905685,0.017409325,0.0,0.01930952,1.6581169,1.7203269,1.4780544,1.5429263
532,0.00061273575,0.010462284,0.0,0.02022791,1.6344317,1.6703902,0.9847033,1.030983
533,0.00058221817,0.011749744,0.0,0.021848679,1.659482,1.7009729,1.4770979,1.5550675
534,0.00089883804,0.010946274,0.0,0.02376461,1.7104391,1.7489214,1.4774876,1.5654658
535,0.0012216568,0.018557072,0.0,0.02568531,1.7239885,1.7914149,1.4781632,1.5763241
536,0.001121521,0.03837633,0.0,0.026956558,1.7159529,1.8634515,0.98614424,1.0558306
537,0.0010766983,0.038006783,0.0,0.031255722,1.7006317,1.8451427,1.4806145,1.5870427
538,0.0010743141,0.028831959,0.0,0.03224182,1.6913987,1.7981764,1.4821504,1.5921534
539,0.0010914803,0.010995865,0.0,0.032289505,1.7023064,1.7399048,1.484005,1.5943036
540,0.0010757446,0.0101008415,0.0,0.034605503,1.7005831,1.734773,1.4856653,1.6042982
541,0.0010671616,0.011876583,0.0,0.042768,1.7018237,1.7463237,1.4866232,1.6346383
542,0.0010490417,0.01628685,0.0,0.05954218,1.7032448,1.7736572,1.4862132,1.6963619
543,0.0010180473,0.026640892,0.0,0.04442072,1.7029219,1.8351932,1.4845108,1.6387577
544,0.0009794235,0.042855263,0.0,0.023644447,1.702398,1.9353747,1.4794149,1.5592513
545,0.000895977,0.05042219,0.0,0.018147945,1.6982231,1.9804716,1.4755044,1.5363032
546,0.00054359436,0.07390118,0.0,0.015835762,1.6779923,1.9714171,1.4777869,1.530797
547,0.00032377243,0.061677456,0.0,0.014368057,1.6480995,1.886424,1.4834243,1.5316197
548,0.000228405,0.04622221,0.0,0.0135679245,1.6327238,1.8071661,1.4886156,1.5342388
549,0.00021839142,0.036928177,0.0,0.014205933,1.6268018,1.7644277,1.4925919,1.5405039
550,0.00024938583,0.031922817,0.0,0.018015385,1.627348,1.745574,1.4944248,1.5554725
551,0.00028896332,0.038216114,0.0,0.026138306,1.633983,1.7770853,1.4941503,1.5834349
552,0.00032186508,0.056945324,0.0,0.022083282,1.6376666,1.8566679,1.4921554,1.5671846
553,0.00037765503,0.06442547,0.0,0.018728256,1.6434125,1.8954896,1.4882301,1.5514951
554,0.00038528442,0.03911686,0.0,0.017977238,1.6406444,1.7878605,1.484778,1.5453348
555,0.0007119179,0.024607182,0.0,0.018537998,1.67092,1.7614361,1.4827737,1.545179
556,0.0007815361,0.013380051,0.0,0.019241333,1.6833692,1.7308222,1.4828548,1.5476766
557,0.00095558167,0.00683403,0.0,0.020851135,1.7055826,1.7278467,1.4841572,1.5545708
558,0.0010652542,0.0065379143,0.0,0.02937746,1.7123489,1.733148,1.4871292,1.5874072
559,0.0010533333,0.0073490143,0.0,0.03567791,1.7135335,1.7374878,1.493638,1.6167549
560,0.0010700226,0.010913849,0.0,0.027945518,1.7143639,1.7519994,1.4975863,1.5934238
561,0.0010638237,0.023562908,0.0,0.022342682,1.7116412,1.7993383,1.5014114,1.5777887
